,Power,Load (Percent),THD Voltage (Percent),THD2 Voltage (Percent),THD Voltage (Percent) at 50% Load,Time
24,781.235924874298,0.15624718497485962,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.831735
25,830.6491746928996,0.1661298349385799,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.831835
26,836.1703906139488,0.16723407812278976,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.831935
27,885.9046624619382,0.17718093249238762,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.832035
28,860.4898124808536,0.17209796249617074,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.832135
29,953.204897059542,0.19064097941190838,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.832235
30,961.3497440971113,0.19226994881942225,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.832335
31,1010.8956363922345,0.2021791272784469,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.832435
32,992.05412077876,0.198410824155752,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.832535
33,1068.1586481228446,0.21363172962456894,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.832635
34,1065.1148016316206,0.2130229603263241,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.832735
35,1056.444675585832,0.21128893511716645,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.832835
36,1122.816500132205,0.22456330002644098,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.832935
37,1187.4190520378143,0.23748381040756286,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.833035
38,1249.1778602973877,0.24983557205947754,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.833135
39,1237.8761810430974,0.24757523620861946,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.833235
40,1225.492971647751,0.24509859432955017,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.833335
41,1312.961528578405,0.26259230571568104,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.833435
42,1272.976398342911,0.25459527966858214,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.833535
43,1301.2441925250855,0.2602488385050171,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.833635
44,1437.4869475611545,0.2874973895122309,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.833735
45,1382.8770342356706,0.27657540684713416,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.833835
46,1468.0654188657295,0.29361308377314593,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.833935
47,1565.8065163630679,0.31316130327261354,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.834035
48,1463.30185469604,0.292660370939208,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.834135
49,1591.4784979782573,0.31829569959565146,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.834235
50,1632.1430463794916,0.32642860927589834,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.834335
51,1655.8188460975518,0.3311637692195104,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.834435
52,1671.5250886879778,0.3343050177375956,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.834535
53,1707.0876011656837,0.34141752023313676,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.834635
54,1682.2371162226523,0.3364474232445304,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.834735
55,1793.599282396027,0.3587198564792054,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.834835
56,1847.857232429723,0.3695714464859446,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.834935
57,1787.2933389122777,0.35745866778245555,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.835035
58,1830.6953471349268,0.3661390694269853,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.835135
59,1816.1890327397837,0.36323780654795673,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.835235
60,1870.1413171538018,0.37402826343076034,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.835335
61,1872.0177247980967,0.37440354495961936,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.835435
62,2030.288511590808,0.4060577023181616,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.835535
63,2098.79380337151,0.41975876067430196,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.835635
64,2023.283515040272,0.4046567030080544,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.835735
65,2030.676695945989,0.4061353391891978,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.835835
66,2061.4786685505824,0.41229573371011646,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.835935
67,2015.500194119635,0.403100038823927,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.836035
68,2051.8536447517217,0.4103707289503444,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.836135
69,2105.4055356204517,0.4210811071240903,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.836235
70,2299.5249380449072,0.45990498760898146,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.836335
71,2356.532126224866,0.4713064252449732,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.836435
72,2378.6815893543285,0.4757363178708657,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.836535
73,2433.1154863849374,0.4866230972769875,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.836635
74,2232.458266862532,0.44649165337250646,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.836735
75,2490.064822146957,0.4980129644293914,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.836836
76,2468.966768083622,0.4937933536167244,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.836936
77,2376.013490379978,0.47520269807599563,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.837036
78,2409.969325759792,0.4819938651519584,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.837136
79,2557.226959378869,0.5114453918757738,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.837236
80,2628.3973976671255,0.5256794795334251,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.837336
81,2669.502786147882,0.5339005572295764,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.837436
82,2630.880015252869,0.5261760030505738,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.837536
83,2584.817171234948,0.5169634342469897,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.837636
84,2768.8260334595525,0.5537652066919105,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.837736
85,2610.6647663623116,0.5221329532724623,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.837836
86,2799.0868675048296,0.5598173735009658,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.837936
87,2728.500911047073,0.5457001822094145,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.838036
88,2844.2420306553504,0.5688484061310701,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.838136
89,2682.1077378089494,0.5364215475617898,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.838236
90,2904.904445405646,0.5809808890811292,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.838336
91,2837.904476992773,0.5675808953985546,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.838436
92,2892.602523775164,0.5785205047550328,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.838536
93,2834.843869239357,0.5669687738478714,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.838636
94,3007.3775126895616,0.6014755025379124,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.838736
95,3103.7805835641207,0.6207561167128242,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.838836
96,2922.1361965857163,0.5844272393171434,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.838936
97,2983.076612812818,0.5966153225625637,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.839036
98,3118.87839706486,0.623775679412972,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.839136
99,3157.022249794602,0.6314044499589204,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.839236
100,3001.9782006238984,0.6003956401247796,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.839336
101,3213.335415534196,0.6426670831068392,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.839436
102,3298.281485160049,0.6596562970320099,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.839536
103,3281.2340188631006,0.6562468037726201,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.839636
104,3458.781753518296,0.6917563507036592,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.839736
105,3319.437040145616,0.6638874080291232,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.839836
106,3408.05076788542,0.681610153577084,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.839936
107,3371.0147981399487,0.6742029596279897,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.840036
108,3506.667653201237,0.7013335306402474,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.840136
109,3377.143312195845,0.675428662439169,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.840236
110,3563.211367214697,0.7126422734429394,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.840336
111,3519.00147965004,0.703800295930008,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.840436
112,3578.41873528014,0.715683747056028,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.840536
113,3448.9925058001254,0.6897985011600251,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.840636
114,3784.6855833453938,0.7569371166690787,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.840736
115,3553.519218323671,0.7107038436647342,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.840836
116,3751.3903143622683,0.7502780628724537,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.840936
117,3727.46438236842,0.745492876473684,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.841036
118,3717.730920166644,0.7435461840333288,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.841136
119,3965.875966237133,0.7931751932474267,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.841236
120,3680.198196404403,0.7360396392808807,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.841336
121,3695.8998019444166,0.7391799603888833,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.841436
122,3667.479657185001,0.7334959314370002,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.841536
123,4027.647210269618,0.8055294420539236,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.841636
124,3944.3082053795406,0.7888616410759081,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.841736
125,3837.638823039266,0.7675277646078531,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.841836
126,3795.1173775756756,0.7590234755151352,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.841936
127,4082.978213901224,0.8165956427802448,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.842036
128,3930.34357636887,0.7860687152737739,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.842136
129,4290.3593161655335,0.8580718632331067,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.842236
130,4243.280004443324,0.8486560008886649,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.842336
131,4151.26037576136,0.830252075152272,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.842436
132,4095.259617399049,0.8190519234798098,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.842536
133,4281.536670270407,0.8563073340540813,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.842636
134,4031.5701063980723,0.8063140212796145,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.842736
135,4250.333860604129,0.8500667721208258,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.842836
136,4403.202119007076,0.8806404238014152,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.842936
137,4379.585520030648,0.8759171040061295,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.843036
138,4304.985063290417,0.8609970126580834,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.843136
139,4518.427283639576,0.9036854567279151,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.843236
140,4413.194717947295,0.8826389435894592,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.843336
141,4513.752288186676,0.9027504576373352,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.843436
142,4319.437380203638,0.8638874760407277,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.843536
143,4739.479491531204,0.9478958983062409,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.843636
144,4716.561671742122,0.9433123343484242,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.843736
145,4810.756055440913,0.9621512110881825,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.843836
146,4536.452536045764,0.9072905072091528,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.843936
147,4665.629284748778,0.9331258569497557,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.844036
148,4549.720001275295,0.9099440002550588,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.844136
149,4854.050006410365,0.9708100012820732,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.844236
150,4644.4572109885,0.9288914421977,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.844336
151,4893.2462852590825,0.9786492570518165,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.844436
152,4634.615214421158,0.9269230428842318,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.844536
153,4942.2403478838405,0.9884480695767681,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.844636
154,4717.35608822877,0.943471217645754,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.844736
155,4662.902853895838,0.9325805707791677,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.844836
156,4848.507415086094,0.9697014830172188,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.844936
157,5199.12888920067,1.0398257778401339,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.845036
158,4806.249756452333,0.9612499512904665,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.845136
159,4870.717940078788,0.9741435880157576,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.845236
160,5082.284486422425,1.016456897284485,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.845336
161,4966.618607342583,0.9933237214685167,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.845436
162,5221.540348315249,1.0443080696630496,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.845536
163,4922.932464131126,0.9845864928262251,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.845636
164,5448.673249360234,1.0897346498720468,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.845736
165,5131.390920684201,1.0262781841368402,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.845836
166,5451.708856787423,1.0903417713574848,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.845936
167,5433.005380784806,1.086601076156961,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.846036
168,5452.6714005506665,1.0905342801101332,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.846136
169,5252.767241151651,1.0505534482303303,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.846236
170,5176.533085588225,1.0353066171176448,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.846336
171,5607.711255555814,1.1215422511111628,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.846436
172,5236.361911370508,1.0472723822741015,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.846536
173,5222.7774450028755,1.044555489000575,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.846636
174,5419.216247620695,1.083843249524139,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.846736
175,5310.946282117561,1.0621892564235123,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.846836
176,5465.346772058891,1.093069354411778,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.846936
177,5769.873929394684,1.1539747858789366,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.847036
178,5342.688245083101,1.06853764901662,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.847136
179,5370.437619412224,1.0740875238824448,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.847236
180,5451.202202640668,1.0902404405281336,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.847336
181,5565.97120550518,1.113194241101036,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.847436
182,5997.8698306411015,1.1995739661282203,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.847536
183,5948.598893230871,1.1897197786461742,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.847636
184,6101.147988923653,1.2202295977847306,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.847736
185,6133.829032136005,1.226765806427201,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.847836
186,5656.700737486869,1.1313401474973739,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.847936
187,5919.068136974217,1.1838136273948434,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.848036
188,6021.383552324429,1.204276710464886,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.848136
189,6257.345280406755,1.2514690560813508,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.848236
190,6194.07745941166,1.238815491882332,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.848336
191,6028.757104950195,1.205751420990039,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.848436
192,6195.78381996843,1.239156763993686,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.848536
193,6392.085587607128,1.2784171175214256,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.848636
194,6189.878535645932,1.2379757071291864,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.848736
195,6280.628550352439,1.2561257100704877,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.848836
196,6471.101245315993,1.2942202490631987,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.848936
197,5920.655716949053,1.1841311433898107,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.849036
198,6008.665866082448,1.2017331732164895,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.849136
199,6458.449849368111,1.2916899698736222,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.849236
200,6556.392725283399,1.3112785450566797,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.849336
201,6440.449873758438,1.2880899747516876,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.849436
202,6209.765988072455,1.241953197614491,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.849536
203,6484.140982907737,1.2968281965815474,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.849636
204,6409.8639688422545,1.2819727937684509,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.849736
205,6225.01429552575,1.2450028591051499,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.849836
206,6783.804045262268,1.3567608090524537,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.849936
207,6579.070442642209,1.3158140885284417,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.850036
208,6606.232764908491,1.3212465529816981,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.850136
209,6483.128824854707,1.2966257649709414,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.850236
210,6376.125362799827,1.2752250725599652,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.850336
211,6446.751037569146,1.2893502075138292,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.850436
212,6435.387587308153,1.2870775174616307,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.850536
213,6908.604589360082,1.3817209178720165,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.850636
214,6439.904869558523,1.2879809739117045,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.850736
215,6594.628155058024,1.3189256310116049,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.850836
216,7145.51010511262,1.429102021022524,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.850936
217,6808.7289093893805,1.3617457818778762,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.851036
218,6978.162137641054,1.3956324275282108,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.851136
219,6823.170241575927,1.3646340483151855,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.851236
220,7052.066914452455,1.4104133828904912,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.851336
221,7106.34788558199,1.4212695771163981,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.851436
222,7193.485996071826,1.4386971992143651,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.851536
223,6737.820989491901,1.3475641978983801,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.851636
224,7321.2209655265,1.4642441931052999,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.851736
225,6830.586256004946,1.3661172512009891,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.851837
226,6899.41014292657,1.379882028585314,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.851937
227,7360.551283943444,1.4721102567886888,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.852037
228,7557.871283842285,1.5115742567684571,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.852137
229,7621.320114732839,1.5242640229465678,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.852237
230,7183.534616234246,1.4367069232468492,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.852337
231,7194.853681055025,1.438970736211005,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.852437
232,7075.677115175618,1.4151354230351236,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.852537
233,7110.858034010403,1.4221716068020804,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.852637
234,7230.828438387773,1.4461656876775546,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.852737
235,7304.536389991556,1.4609072779983112,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.852837
236,7765.119648214201,1.5530239296428403,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.852937
237,7210.6365258422,1.44212730516844,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.853037
238,7199.182732636632,1.4398365465273264,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.853137
239,7416.14806987207,1.4832296139744139,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.853237
240,7820.791367043552,1.5641582734087105,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.853337
241,7537.198655590205,1.507439731118041,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.853437
242,7510.52447385096,1.502104894770192,0.013381794956643335,0.013381794956643335,0.0,2020-09-24 02:43:09.853537
