Time,Power,Load (Percent),THD Voltage (Percent),THD2 Voltage (Percent)
2020-09-24 02:43:09.852737,7230.828438387773,1.4461656876775546,,
2020-09-24 02:43:09.852837,7304.536389991556,1.4609072779983112,,
2020-09-24 02:43:09.852937,7765.119648214201,1.5530239296428403,,
2020-09-24 02:43:09.853037,7210.6365258422,1.44212730516844,,
2020-09-24 02:43:09.853137,7199.182732636632,1.4398365465273264,,
2020-09-24 02:43:09.853237,7416.14806987207,1.4832296139744139,,
2020-09-24 02:43:09.853337,7820.791367043552,1.5641582734087105,,
2020-09-24 02:43:09.853437,7537.198655590205,1.507439731118041,,
2020-09-24 02:43:09.853537,7510.52447385096,1.502104894770192,,
2020-09-24 02:43:09.853637,7681.224312894176,1.5362448625788352,,
2020-09-24 02:43:09.853737,7913.372318409322,1.5826744636818644,,
2020-09-24 02:43:09.853837,7596.233340553255,1.5192466681106511,,
2020-09-24 02:43:09.853937,7917.415511916153,1.5834831023832308,,
2020-09-24 02:43:09.854037,7654.794599548818,1.5309589199097635,,
2020-09-24 02:43:09.854137,8163.587015385385,1.632717403077077,,
2020-09-24 02:43:09.854237,7946.588103783724,1.5893176207567448,,
2020-09-24 02:43:09.854337,7819.613569438042,1.5639227138876084,,
2020-09-24 02:43:09.854437,8036.748914259896,1.6073497828519794,,
2020-09-24 02:43:09.854537,7888.555417761587,1.5777110835523172,,
2020-09-24 02:43:09.854637,8143.5285915261065,1.6287057183052214,,
2020-09-24 02:43:09.854737,7931.018963516812,1.5862037927033623,,
2020-09-24 02:43:09.854837,8027.100465505338,1.6054200931010676,,
2020-09-24 02:43:09.854937,8297.801815578816,1.659560363115763,,
2020-09-24 02:43:09.855037,8158.553322528429,1.6317106645056856,,
2020-09-24 02:43:09.855137,8089.833647628022,1.6179667295256044,,
2020-09-24 02:43:09.855237,7898.067642006776,1.5796135284013553,,
2020-09-24 02:43:09.855337,8569.81206077657,1.713962412155314,,
2020-09-24 02:43:09.855437,8638.683556494534,1.7277367112989068,,
2020-09-24 02:43:09.855537,8503.914845669526,1.7007829691339051,,
2020-09-24 02:43:09.855637,8437.702721037242,1.6875405442074485,,
2020-09-24 02:43:09.855737,8052.780559256363,1.6105561118512726,,
2020-09-24 02:43:09.855837,8648.881846164299,1.7297763692328598,,
2020-09-24 02:43:09.855937,8273.302579036574,1.6546605158073147,,
2020-09-24 02:43:09.856037,8606.895606746688,1.7213791213493375,,
2020-09-24 02:43:09.856137,8146.154747411047,1.6292309494822095,,
2020-09-24 02:43:09.856237,8165.236832826571,1.6330473665653142,,
2020-09-24 02:43:09.856337,8341.992268765265,1.668398453753053,,
2020-09-24 02:43:09.856437,8326.088667469261,1.6652177334938523,,
2020-09-24 02:43:09.856537,8191.170156007497,1.6382340312014996,,
2020-09-24 02:43:09.856637,8898.944656738231,1.779788931347646,,
2020-09-24 02:43:09.856737,8813.545491818992,1.762709098363798,,
2020-09-24 02:43:09.856837,9124.70196108813,1.824940392217626,,
2020-09-24 02:43:09.856937,9047.27242666508,1.8094544853330161,,
2020-09-24 02:43:09.857037,8656.888842994082,1.7313777685988165,,
2020-09-24 02:43:09.857137,9151.58092099555,1.83031618419911,,
2020-09-24 02:43:09.857237,8435.214439170417,1.6870428878340833,,
2020-09-24 02:43:09.857337,8457.416615350934,1.691483323070187,,
2020-09-24 02:43:09.857437,8621.583935477363,1.7243167870954725,,
2020-09-24 02:43:09.857537,9303.807681349213,1.8607615362698429,,
2020-09-24 02:43:09.857637,8912.062089019311,1.7824124178038623,,
2020-09-24 02:43:09.857737,8813.135313940813,1.7626270627881624,,
2020-09-24 02:43:09.857837,8743.261568242615,1.748652313648523,,
2020-09-24 02:43:09.857937,8888.090707550633,1.7776181415101264,,
2020-09-24 02:43:09.858037,9144.474868590924,1.8288949737181845,,
2020-09-24 02:43:09.858137,9092.928696488883,1.818585739297777,,
2020-09-24 02:43:09.858237,9589.399030293986,1.9178798060587972,,
2020-09-24 02:43:09.858337,8974.86418491812,1.794972836983624,,
2020-09-24 02:43:09.858437,9366.287936162416,1.8732575872324833,,
2020-09-24 02:43:09.858537,9233.040008691774,1.8466080017383548,,
2020-09-24 02:43:09.858637,9735.567770099917,1.9471135540199833,,
2020-09-24 02:43:09.858737,9234.503985204117,1.8469007970408235,,
2020-09-24 02:43:09.858837,9347.138463860405,1.869427692772081,,
2020-09-24 02:43:09.858937,9231.313890654263,1.8462627781308523,,
2020-09-24 02:43:09.859037,9599.619357160029,1.919923871432006,,
2020-09-24 02:43:09.859137,9443.421534456462,1.8886843068912924,,
2020-09-24 02:43:09.859237,9151.722355714157,1.8303444711428314,,
2020-09-24 02:43:09.859337,9335.701243874199,1.8671402487748396,,
2020-09-24 02:43:09.859437,10030.005972864305,2.006001194572861,,
2020-09-24 02:43:09.859537,10027.204739959121,2.0054409479918243,,
2020-09-24 02:43:09.859637,9838.352955433582,1.9676705910867163,,
2020-09-24 02:43:09.859737,9275.02012238093,1.855004024476186,,
2020-09-24 02:43:09.859837,9900.361801846262,1.9800723603692525,,
2020-09-24 02:43:09.859937,9366.207167887975,1.8732414335775949,,
2020-09-24 02:43:09.860037,9518.912905023628,1.9037825810047255,,
2020-09-24 02:43:09.860137,9572.872467417681,1.914574493483536,,
2020-09-24 02:43:09.860237,9647.328722576283,1.9294657445152568,,
2020-09-24 02:43:09.860337,10062.023109606029,2.0124046219212057,,
2020-09-24 02:43:09.860437,10314.858379244472,2.0629716758488943,,
2020-09-24 02:43:09.860537,9414.221478241276,1.882844295648255,,
2020-09-24 02:43:09.860637,9475.01196495494,1.8950023929909878,,
2020-09-24 02:43:09.860737,9894.77409038731,1.9789548180774619,,
2020-09-24 02:43:09.860837,10442.69686707632,2.088539373415264,,
2020-09-24 02:43:09.860937,10068.702356071122,2.0137404712142244,,
2020-09-24 02:43:09.861037,9592.660736790087,1.9185321473580172,,
2020-09-24 02:43:09.861137,10292.893097602606,2.0585786195205213,,
2020-09-24 02:43:09.861237,9742.113963608452,1.9484227927216904,,
2020-09-24 02:43:09.861337,10251.733451037078,2.0503466902074154,,
2020-09-24 02:43:09.861437,9889.672001454543,1.9779344002909087,,
2020-09-24 02:43:09.861537,10061.821138932028,2.0123642277864056,,
2020-09-24 02:43:09.861637,10720.367407360416,2.144073481472083,,
2020-09-24 02:43:09.861737,10666.90114411722,2.133380228823444,,
2020-09-24 02:43:09.861837,10121.042604566643,2.0242085209133287,,
2020-09-24 02:43:09.861937,10090.170683694942,2.0180341367389882,,
2020-09-24 02:43:09.862037,10573.61311853857,2.114722623707714,,
2020-09-24 02:43:09.862137,10626.31477770807,2.125262955541614,,
2020-09-24 02:43:09.862237,10277.619288637596,2.055523857727519,,
2020-09-24 02:43:09.862337,10459.809035425733,2.0919618070851467,,
2020-09-24 02:43:09.862437,10267.770212775988,2.0535540425551972,,
2020-09-24 02:43:09.862537,10589.669295916008,2.1179338591832018,,
2020-09-24 02:43:09.862637,10508.246463902318,2.1016492927804635,,
2020-09-24 02:43:09.862737,10839.226325828084,2.167845265165617,,
2020-09-24 02:43:09.862837,10366.091790362294,2.0732183580724586,,
2020-09-24 02:43:09.862937,10466.412379108619,2.0932824758217237,,
2020-09-24 02:43:09.863037,10816.686068687077,2.1633372137374156,,
2020-09-24 02:43:09.863137,10446.864501638924,2.0893729003277848,,
2020-09-24 02:43:09.863237,11136.40675165743,2.227281350331486,,
2020-09-24 02:43:09.863337,11252.000353214575,2.250400070642915,,
2020-09-24 02:43:09.863437,11063.364963196022,2.2126729926392046,,
2020-09-24 02:43:09.863537,10445.667955644385,2.089133591128877,,
2020-09-24 02:43:09.863637,10760.753419890341,2.152150683978068,,
2020-09-24 02:43:09.863737,10451.0290254684,2.0902058050936803,,
2020-09-24 02:43:09.863837,10969.575190391155,2.193915038078231,,
2020-09-24 02:43:09.863937,11008.811391455425,2.2017622782910853,,
2020-09-24 02:43:09.864037,11206.664432969079,2.2413328865938156,,
2020-09-24 02:43:09.864137,11390.727882156687,2.2781455764313376,,
2020-09-24 02:43:09.864237,11231.88961290041,2.246377922580082,,
2020-09-24 02:43:09.864337,11062.845943246986,2.2125691886493972,,
2020-09-24 02:43:09.864437,11511.925458021997,2.3023850916043993,,
2020-09-24 02:43:09.864537,11253.604486036264,2.2507208972072528,,
2020-09-24 02:43:09.864637,10889.947181744366,2.177989436348873,,
2020-09-24 02:43:09.864737,10730.433076716561,2.1460866153433122,,
2020-09-24 02:43:09.864837,10874.668483420905,2.174933696684181,,
2020-09-24 02:43:09.864937,10928.921740914535,2.1857843481829073,,
2020-09-24 02:43:09.865037,10724.81791308992,2.1449635826179843,,
2020-09-24 02:43:09.865137,11635.239081456517,2.3270478162913033,,
2020-09-24 02:43:09.865237,10786.129348303124,2.157225869660625,,
2020-09-24 02:43:09.865337,11843.630860190937,2.3687261720381874,,
2020-09-24 02:43:09.865437,11465.373027655869,2.293074605531174,,
2020-09-24 02:43:09.865537,11495.824359860702,2.2991648719721405,,
2020-09-24 02:43:09.865637,11362.518722462397,2.2725037444924796,,
2020-09-24 02:43:09.865737,12012.277524981058,2.4024555049962117,,
2020-09-24 02:43:09.865837,11754.330170000503,2.350866034000101,,
2020-09-24 02:43:09.865937,11233.615871411303,2.2467231742822604,,
2020-09-24 02:43:09.866037,11977.0195758939,2.3954039151787803,,
2020-09-24 02:43:09.866137,11754.511480005745,2.350902296001149,,
2020-09-24 02:43:09.866237,11729.722068367273,2.345944413673455,,
2020-09-24 02:43:09.866337,11651.00815515254,2.330201631030508,,
2020-09-24 02:43:09.866437,11276.206640792296,2.2552413281584593,,
2020-09-24 02:43:09.866537,11536.353951006524,2.3072707902013048,,
2020-09-24 02:43:09.866637,11441.569089508059,2.288313817901612,,
2020-09-24 02:43:09.866737,11440.968178947252,2.2881936357894506,,
2020-09-24 02:43:09.866838,12248.232590525045,2.449646518105009,,
2020-09-24 02:43:09.866938,11327.730476646604,2.2655460953293205,,
2020-09-24 02:43:09.867038,12020.491888191185,2.404098377638237,,
2020-09-24 02:43:09.867138,11383.195201542383,2.2766390403084764,,
2020-09-24 02:43:09.867238,11954.358731856692,2.3908717463713383,,
2020-09-24 02:43:09.867338,11939.344879435917,2.3878689758871836,,
2020-09-24 02:43:09.867438,11968.873229611127,2.3937746459222256,,
2020-09-24 02:43:09.867538,12458.980393953658,2.4917960787907316,,
2020-09-24 02:43:09.867638,12643.848788759777,2.5287697577519554,,
2020-09-24 02:43:09.867738,12478.993487305528,2.4957986974611055,,
2020-09-24 02:43:09.867838,12196.70887090767,2.439341774181534,,
2020-09-24 02:43:09.867938,12488.376884201978,2.4976753768403954,,
2020-09-24 02:43:09.868038,12452.973553336224,2.490594710667245,,
2020-09-24 02:43:09.868138,11912.51593833136,2.382503187666272,,
2020-09-24 02:43:09.868238,12007.632083555507,2.4015264167111012,,
2020-09-24 02:43:09.868338,12732.022420520554,2.5464044841041105,,
2020-09-24 02:43:09.868438,12646.39991300087,2.529279982600174,,
2020-09-24 02:43:09.868538,12341.200033861196,2.4682400067722394,,
2020-09-24 02:43:09.868638,11884.53578597799,2.376907157195598,,
2020-09-24 02:43:09.868738,12544.048444621723,2.5088096889243445,,
2020-09-24 02:43:09.868838,12778.915378334494,2.555783075666899,,
2020-09-24 02:43:09.868938,13023.025235439407,2.6046050470878814,,
2020-09-24 02:43:09.869038,12417.90684924134,2.4835813698482685,,
